entityid,shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
8b7e2ab9-b921-47be-b746-6112115ffb07,18885,50.427646,-104.539068,86,0.5715
8b7f0a44-1a12-4dba-a7c8-aa216b041dd8,18926,50.491983,-104.671598,644,14.6121
8b7ff527-0a9f-43c3-94ad-b72ec118ed0b,18936,50.401819,-104.622542,523,22.1307
8b827271-6a46-4308-808b-d0b3787f2c66,18933,50.443602,-104.546954,326,16.7923
8b82bca1-ed5b-479a-b56e-d81dc5063c79,18940,50.440524,-104.546678,129,2.0222
8b847a9d-cc14-4602-aabd-63aed22fd639,18947,50.491535,-104.682193,171,4.2172
8b86edc6-4c00-41b0-a683-d22ae98e0956,18863,50.445497,-104.643256,62,7.2542
8b874646-af5f-4fcf-834f-c45c983516a2,18921,50.419697,-104.59368,593,14.1075
8b8b47d9-08f7-42f0-b61d-344e71286c64,18921,50.43582,-104.536022,126,5.7952
8b8ce678-2801-49cd-adf3-17548bbbfc5f,18898,50.428951,-104.535966,283,13.4393
8b8e5e5e-7629-4395-87e9-743a5f88e78a,18905,50.436705,-104.631112,128,11.7444
8b9326f2-3c8c-482c-9839-81e72d41e495,18885,50.428685,-104.535274,63,0.1608
8b9366fd-e1f5-408d-ac14-ac35b6a10334,18910,50.477812,-104.561584,51,4.7411
8b9806c7-adae-40e5-9494-dc9981b274f1,18819,50.491023,-104.638469,306,9.6203
8b9e3caf-7525-417a-a4b1-e437e8923973,18811,50.455198,-104.659659,88,10.2826
8b9f8177-43ff-4f33-a324-5d2441b48cdf,18827,50.433708,-104.604921,218,5.4406
8ba0b7fe-8ec5-4665-a0b7-9eba329ce51e,18858,50.447757,-104.538804,106,1.6068
8ba33bbc-0d55-4538-a7d5-2e6248553042,18810,50.486615,-104.606501,9,1.2771
8ba6abec-c9fd-4e15-9498-ecc7fc0476ad,18924,50.473945,-104.629664,141,4.8493
8ba70223-fe6b-4c4a-b4e7-c8b65e7cd753,18915,50.494842,-104.681227,368,2.7899
8ba737b2-909b-4885-bb02-61215d106bfb,18852,50.401506,-104.622126,814,24.8321
8ba7e618-b40f-4079-9356-21f177d7d29c,18866,50.456238,-104.533992,616,20.4515
8ba82fed-0740-4ee8-9594-28e02a684fc2,18819,50.491478,-104.637609,248,9.5334
8ba9f6d8-655f-4f6e-a305-ebb58ba5ac5f,18831,50.461393,-104.638369,341,8.9557
8bacf1bd-bb15-4668-897f-1d9c8ead36d5,18873,50.407428,-104.636909,277,15.7553
8badd15f-1147-4102-ac45-e39d3469367b,18841,50.47497,-104.672788,66,2.9193
8bae536d-be74-49a6-b0e8-e496ab80dbf4,18866,50.408217,-104.609158,302,3.7703
8baf1b06-8ef0-43b8-a493-92fe1b4b67d9,18873,50.443559,-104.535139,27,0.4615
8baf3c7e-0db2-4f2a-9eca-84cb2550f1d6,18820,50.491269,-104.624098,124,0.7551
8bb0333e-f631-46cb-beec-39c055c040c4,18832,50.495691,-104.669346,17,0.2528
8bb1834c-dbe9-43b2-b856-58c3bd40fae6,18823,50.491431,-104.637855,194,1.7618
8bb2cf43-b905-4b7b-afb3-54cf525a6acf,18833,50.474123,-104.632517,401,15.0038
8bb2e795-22ab-4df3-8a9e-436a06099eec,18807,50.480695,-104.600588,10,1.0531
8bb480b0-a9b5-49da-ab4a-30cd0ec58093,18825,50.49435,-104.671806,645,19.5473
8bb5b768-245d-4b2d-bea4-7ed34fe74f13,18907,50.449512,-104.626839,202,12.7866
8bb74d7e-517b-42d1-a916-425e27c9a37c,18825,50.477014,-104.661303,411,14.6772
8bb9ee84-58e7-4ef7-8ffd-820240e51118,18830,50.487746,-104.681422,204,2.7456
8bbaf057-ee33-4266-8b38-b8e1fd353e66,18834,50.485848,-104.64451,563,18.5543
8bbb725d-03af-487f-8129-d7b25cb15b54,18936,50.445618,-104.53804,51,0.7771
8bbcbe57-bc1f-43a8-9e18-21b1f6f5cac5,18951,50.426307,-104.63569,152,6.7882
8bbd4b26-b34f-4f5d-9dd7-3e18dd42f4c9,18900,50.428959,-104.535981,4,0.045
8bc13609-55cd-4272-bea3-108f7fabb502,18830,50.477018,-104.656175,274,5.7915
8bc2a7d4-ac1c-4769-be00-474b77504e73,18927,50.497036,-104.611686,267,4.1734
8bc710d7-fd2b-4e83-a5b0-f24a766d1c1a,18938,50.440505,-104.572316,359,14.7694
8bc9c595-a71b-4664-8714-b47bbaa76209,18938,50.444031,-104.568769,386,16.1166
8bcab033-c32c-4f69-970d-34d11cefb25f,18833,50.491092,-104.643908,623,18.7793
8bd18563-67af-4c68-9188-27bd287a813f,18898,50.428041,-104.538652,245,13.0229
8bd4a963-6081-4df5-9a47-fdbca5f8051d,18900,50.43679,-104.553575,142,2.1702
8bd4b338-c609-4378-8510-82186abdba1e,18882,50.440861,-104.592264,29,3.2981
8bd52bfc-b070-43ea-9112-e2f65abfdb29,18936,50.436541,-104.631023,294,13.3848
8bd663c6-6036-4508-83c9-5289e54d5c4c,18905,50.435649,-104.629765,188,11.9028
8bd892ca-1ffc-407f-88ac-460a649a23cb,18807,50.455089,-104.629725,70,8.5322
8bda670a-3ab3-46b9-8074-bbd466a64546,18827,50.434762,-104.60536,243,5.5611
8bdb41fb-e54c-4a8e-a81b-2fe36a674ff4,18927,50.492341,-104.602966,24,2.1327
8bdd0f9c-9483-41ed-953d-796da606818c,18824,50.489029,-104.643738,172,2.4883
8be28aa6-e8c0-4b63-ac2b-2be0d74806e1,18833,50.423986,-104.612292,277,6.2228
8be6af7f-b16f-4825-9cbc-bd5a097b59ed,18823,50.490802,-104.623684,88,0.6928
8be7f1bf-11bb-4c72-a360-179312edb788,18888,50.42762,-104.634698,340,16.5375
8be8e30a-bd6a-4df0-ac0b-b5dc002fc87e,18843,50.474776,-104.669923,280,10.2212
8beaec20-f56e-4632-929a-683aefde2b67,18833,50.430004,-104.618067,291,7.4524
8bed59bb-f172-4a29-8b71-8161d2b520a6,18949,50.41546,-104.611892,9,1.194
8bef556e-a5fe-449d-a2d7-f86911cfd199,18921,50.409698,-104.593483,513,12.9425
8bf0bad4-2acd-470b-9925-f885207c7df3,18831,50.405738,-104.584262,697,23.0449
8bf76141-fef8-4862-baef-1d549561e326,18905,50.436452,-104.630939,152,11.7768
8bfa3bbf-88ca-422a-a427-7837c4ff18a5,18938,50.436774,-104.631128,294,7.1263
8bfab878-523e-479d-b143-26105d2f6d14,18885,50.428588,-104.538148,79,0.4486
8bfbda1a-92cf-49ca-b03a-bf2a8e4fe66d,18836,50.407742,-104.582609,29,0.0683
8bfbf06b-f031-4e95-8aaf-c09294e3274a,18820,50.488472,-104.638537,276,2.1091
8bfca4a2-5920-4f50-b345-2993334421ee,18835,50.423971,-104.6122,206,4.5072
8bff5cb1-8537-4310-a9bd-43c90688ce15,18839,50.49785,-104.599804,180,2.2623
8c02380d-06a0-40d4-a06c-65b06a7108b3,18833,50.420984,-104.606021,261,5.4433
8c03bb1c-e9d8-4872-915c-d922ee1f0482,18859,50.465647,-104.572281,16,2.2295
8c077253-1790-47e4-999e-002a102d02e6,18892,50.435722,-104.629814,87,4.9391
8c0e05f6-a0e9-40b3-8309-031d68de2248,18901,50.443701,-104.535742,296,6.049
8c0fe06b-53f8-4da6-a553-06152c3a3e10,18841,50.478722,-104.669759,145,3.6488
8c0ff40f-37a3-49b5-852c-07f65e8a3a68,18936,50.443933,-104.536193,46,0.5494
8c109f37-c577-41b2-9465-1e1d36ed1926,18899,50.447139,-104.565017,103,8.834
8c11e4d1-ba27-4acc-a081-69ae7387876b,18828,50.495667,-104.669502,348,11.7437
8c1316ec-6aa8-4105-baa6-0c983dcabb9c,18888,50.448807,-104.609365,233,10.7553
8c14d58c-fe94-43b6-8b34-71267e511de5,18866,50.405256,-104.600108,232,2.6389
8c164288-b700-4d05-8d70-9387d5a30ba8,18933,50.489449,-104.653153,68,1.7883
8c1aa345-1f57-43c5-bc97-a8daea95cbaf,18889,50.455133,-104.640952,203,7.164
8c1cfff3-f015-4d0d-9731-c814375969ca,18810,50.495087,-104.597145,103,2.9166
8c1d8409-3600-4c28-9156-a2c59356861f,18835,50.421758,-104.602741,142,3.4762
8c1ed338-8968-45c9-95a7-e6c255f3ef45,18935,50.420981,-104.607173,140,13.55
8c21eea6-163e-4045-9e3e-9aa20f718ac3,18828,50.469753,-104.641713,78,4.3645
8c226141-f46b-4d02-9147-5395540cef2d,18821,50.45302,-104.606403,10,1.095
8c253858-29ee-4a94-a667-bf2730e003a1,18922,50.421815,-104.548481,245,6.8701
8c25f013-f0c3-4a65-bd22-a59040ca31d2,18819,50.49149,-104.634669,236,9.3194
8c281e39-2cfb-4750-9997-2476ce9534c0,18839,50.493774,-104.614821,385,3.6046
8c2bbaf3-6ba1-467b-b42b-4206284249fb,18825,50.49148,-104.684438,510,18.3457
8c2cafbb-1973-4bdb-be72-beb1022c00ce,18890,50.401814,-104.622558,271,12.064
8c2da2a6-8a8c-48fa-a7a7-a8d3edb9030b,18895,50.429184,-104.537687,253,13.1663
8c2eb246-144a-4e2a-942f-22e1541e45bc,18921,50.429161,-104.535774,251,6.8376
8c2f48b8-c513-4501-b8e3-4fe5a77d8c47,18926,50.474163,-104.632554,495,10.0412
8c310642-52ad-4f0d-8bf1-931e4ff37c2e,18936,50.443588,-104.535327,30,0.4752
8c31d45b-2932-48ba-a14d-1c90aba9df61,18836,50.486407,-104.643768,473,16.4111
8c34b2f4-fc36-4577-a4d8-c60a6f1eef9f,18949,50.40834,-104.609056,26,2.1799
8c3853a8-3974-4d08-b964-a89dde59056b,18852,50.457302,-104.540596,156,2.9147
8c38ca4f-b93b-48de-8fd9-70a64d6675f1,18949,50.403795,-104.600296,116,3.5459
8c39b392-7c8e-48f8-9ced-d4496c18a772,18950,50.404266,-104.62558,22,0.4373
8c3aea9f-6ad7-446d-8f7d-fd32ef846934,18927,50.497838,-104.599737,186,3.2899
8c3af4a2-428c-4eb3-aeff-a4134358b3b6,18919,50.464745,-104.597776,98,3.323
8c3d3b98-a21b-454e-8db4-d52e545e50e5,18904,50.401526,-104.622146,40,2.9996
8c3d8090-d8b2-4534-95d4-bf8683d70665,18870,50.401396,-104.611274,87,1.8133
8c3e117c-b433-4249-89e7-10e06b9470aa,18941,50.460736,-104.53259,89,5.0473
8c3ec63a-6d22-4de5-955d-37f62f53db92,18930,50.48789,-104.634958,113,1.4905
8c3f449b-15ee-4dad-a195-e5b10dd7cf84,18920,50.465234,-104.596648,21,0.8818
8c3f56eb-f5df-4582-b977-1b4fc49ac985,18931,50.458291,-104.610808,16,1.9901
8c42f08c-2598-4b7f-930c-415c94238b6f,18835,50.474256,-104.6326,359,13.4918
8c452ac4-1fb9-41eb-9300-4cf3a3b5403b,18931,50.462938,-104.618096,23,3.0241
8c493734-7e15-424d-9f3c-d6f9706d4ac4,18933,50.450176,-104.549087,303,15.9196
8c4bf2e6-64f8-45b6-b2a1-d9536740a903,18823,50.494925,-104.640738,287,2.7357
8c4f7c3d-1aab-4676-a714-92bc055a8c99,18924,50.470903,-104.624631,183,5.3451
8c5040ff-f928-418b-90fa-08a8bcb0c948,18952,50.431221,-104.635442,104,6.3533
8c511330-c4c9-4240-98ca-e5471821e332,18836,50.474029,-104.632338,296,13.1345
8c5205a1-4dce-4c95-becb-9dd83a92e170,18831,50.491984,-104.678024,80,1.2674
8c523b47-dbac-4536-8eff-96a7ee6878c6,18919,50.469539,-104.59165,159,4.2474
8c560533-12d4-43e3-9c61-2f462e9473a9,18904,50.401817,-104.622812,132,3.0921
8c5e34e4-f268-4482-8e90-0bb8902c5fcd,18830,50.419801,-104.583794,538,20.3023
8c611f56-6c7a-41f3-b3f7-9cbcbb8c85a0,18931,50.488459,-104.625219,76,8.1705
8c6152d2-a5b8-445c-8769-43cdc29ea064,18918,50.501371,-104.65529,68,1.2581
8c64d02a-c8ff-40c3-85dc-31ff43944cb3,18936,50.41378,-104.621012,404,16.1752
8c67db3a-9352-4a3e-bd28-5b590332914a,18952,50.426313,-104.635426,63,5.527
8c6b7020-be77-4ba7-9867-b92385cd052c,18918,50.503028,-104.663531,165,2.0702
8c71c1ec-f15b-406d-8bc1-c3f390a91a02,18902,50.444036,-104.572266,5,0.432
8c722ad8-08cd-40cd-8dc3-138b317d28ee,18834,50.491205,-104.644247,722,19.1969
8c76fa32-174e-4c1d-a8ba-1a183550c587,18915,50.498909,-104.673654,250,1.3532
8c7a8912-1286-4ddb-bbdd-fb6fd4a93f65,18916,50.499909,-104.655973,70,3.6415
8c7caa69-b760-47ef-b198-3bb8f4aa7364,18811,50.4724,-104.604914,27,3.0551
8c7efb43-efd1-4073-899c-673edef79f27,18863,50.454838,-104.5952,20,2.546
8c7f49d4-6c6f-4067-b6f7-7311df9e58ba,18907,50.418715,-104.636864,34,3.5247
8c802680-66cd-472c-85f1-3eab71c59277,18835,50.496005,-104.657252,660,18.916
8c85d147-7d57-4bf4-83a2-e77734be4ef2,18824,50.485777,-104.644954,272,2.9014
8c874f9b-2128-4095-bf5a-3c8781ec1422,18880,50.429707,-104.537409,425,16.3091
8c89bff8-9152-417e-90e6-1af7a29214cf,18858,50.459506,-104.530066,307,4.5176
8c89c136-59fe-49b5-bef0-6b1ef7b4cdc6,18941,50.459493,-104.536205,122,5.3428
8c8d34c4-e42d-42ad-8b97-5dd1233d299f,18941,50.460797,-104.53214,74,5.013
8c8efd2c-8c56-44e7-bc5d-df785fb72ab5,18831,50.491554,-104.682136,140,1.582
8c93651c-8fbd-4855-9a2e-4613b9d300d7,18946,50.408147,-104.609209,312,4.0646
8c93a882-d4df-4f54-b04a-2eb60b7deb5e,18820,50.491357,-104.638063,206,1.7795
8c944ba5-611a-4962-b487-c7ff5a672a2b,18933,50.474046,-104.632388,167,4.7876
8c9451cd-7328-49fa-be80-33f723e00a23,18884,50.435479,-104.583608,231,8.259
8c954904-b55f-4b44-b5af-d0dc2b70e047,18888,50.401798,-104.622194,452,22.0148
8c96f439-1f6f-4a8e-b960-837af2c97778,18825,50.450995,-104.618094,316,8.541
8c980207-3257-447a-a2f7-e7ce696fd986,18932,50.475959,-104.644642,356,14.6113
8c98451c-1a64-4c2b-8e01-eff197e52de6,18892,50.423476,-104.625807,27,3.4968
8c98ad19-29f5-4f24-bb1e-72e73d97c61b,18815,50.467504,-104.606402,86,9.6648
8c99645f-2ab7-45b6-8486-961f390bcbc2,18879,50.436929,-104.553424,117,2.8604
8c9984dc-3890-428a-8b89-68557801ab65,18871,50.447978,-104.538006,322,7.8375
8c9a3a7f-d97e-45ec-a124-57e59b6a10e4,18907,50.450373,-104.612254,183,10.6599
8c9b25b1-7673-404a-a9de-8d8c750b0b52,18942,50.432699,-104.561118,222,4.9808
8c9d871d-96a7-4d53-91b6-2e58e2172f8e,18901,50.444809,-104.532205,268,5.656
8c9f5053-c619-4d77-b9df-361b9e8d65c4,18824,50.415459,-104.615383,730,17.1963
8ca102ef-41cc-431d-bfff-8fcdb123ce1b,18934,50.462562,-104.668242,288,16.0775
8ca7ad9a-53a3-45a1-8ebe-ddcb4352e991,18824,50.485793,-104.644723,257,2.8836
8cb1a7bf-18bc-4789-aaee-5837d38070af,18933,50.4436,-104.535389,431,17.87
8cb53d4a-0d9b-448e-a59e-3ae1682d2905,18823,50.494912,-104.640812,276,2.7289
8cb53fa0-c87e-48a9-8593-cd8fe8ffe6b5,18942,50.450388,-104.55608,268,8.7546
8cb5683b-837e-4a2f-a69a-94c2c43b4126,18843,50.478488,-104.669872,251,9.814
8cba55af-8a5e-4045-8de6-507910bd0519,18940,50.430154,-104.537301,54,0.377
8cbaaa93-b6e9-4b15-a3af-eccfae1d1ba6,18832,50.412512,-104.59581,512,19.3696
8cbbbba9-bc48-4552-9d47-1a71a33b43ea,18922,50.446008,-104.549217,533,11.2858
8cc10ca0-170d-4552-b53d-33665be9fcff,18919,50.463694,-104.598553,87,3.1945
8cc21db9-0f1e-45a3-95bf-3d934d4b8d62,18949,50.407917,-104.609601,44,2.2451
8cc56a1d-7ea9-4b0a-8273-69d2de47c60c,18940,50.449246,-104.539486,165,3.8594
8cc64ecf-36b4-4b92-a531-7ad819a71ee3,18946,50.405145,-104.600191,243,2.9286
8cc96a0e-38d7-4339-a61d-e0498a9d83b6,18894,50.421576,-104.547184,132,11.1869
8cc99bb9-42ad-4e3a-8d45-e97a451a6346,18901,50.446059,-104.539086,327,6.4099
8cc9f9b1-aa75-45e7-b53f-b869bc65061f,18940,50.460782,-104.532323,264,5.7391
8ccca2ac-e893-4a46-aebd-d07e999efdca,18934,50.443962,-104.618095,225,8.2914
8ccddc55-dcdc-42df-9661-0ef217e27eb3,18810,50.497506,-104.604971,234,3.6794
8cce037a-2da7-4b6f-8cf0-f502d976a046,18831,50.423961,-104.612861,400,16.6929
8cce08b8-d767-4985-8fb9-e14adae9f644,18836,50.407467,-104.581964,2,0.001
8cce2c4d-1ebe-4970-a988-adfd392642a1,18945,50.401612,-104.622191,86,6.0499
8ccfd735-08f6-44f3-9720-0ba8437fed08,18900,50.443895,-104.546012,379,7.0227
8cd045aa-554c-44ca-9aeb-3ba5cd6981e5,18946,50.402761,-104.613286,44,1.6368
8cd2d929-b654-4081-b4e0-5ae7e6f93925,18949,50.401334,-104.610752,205,4.4309
8cd3ff50-6437-4c73-8688-118391b25abb,18898,50.421758,-104.548322,168,11.8794
8cd480fa-76f8-4773-8077-fe959632b5f0,18832,50.466155,-104.643554,332,8.0617
8cd4a5a6-0662-4b79-92ea-888afba5ef19,18852,50.457169,-104.530846,243,4.1988
8cd5da2b-6316-46b3-b5c3-38b358ac178a,18842,50.474988,-104.672837,64,3.1047
8cdb9761-48bc-4ac8-a363-a728986827d1,18820,50.490439,-104.638542,261,1.8948
8cdd6389-da5d-434a-a36c-3c750f4d74c8,18926,50.450995,-104.618094,314,6.673
8ce25b8b-8cfe-402e-bd57-9107e58e953b,18852,50.44881,-104.618098,436,15.1006
8ce48af8-25d4-4768-a4d2-658383d986ed,18831,50.491983,-104.674987,72,1.0474
8ce75673-47fb-489d-ab44-d9ceb56af626,18818,50.488006,-104.638096,68,1.2582
8cea1e4a-7228-482e-ad36-6c32c595f6df,18830,50.487703,-104.675641,226,3.1641
8ceabca1-0080-4cfa-887b-228b9ab9c0a9,18866,50.447821,-104.5384,720,22.852
8cee6469-5591-4d2f-b38c-0b60dae5f85c,18830,50.461393,-104.638369,341,8.9557
8cee9fe0-09de-4bfc-a3d8-732112b9d8ad,18927,50.48986,-104.615481,454,5.0845
8cf06b87-c6fa-44af-88fa-331d3fbb9160,18870,50.401446,-104.603316,143,2.3961
8cf28608-8284-4b97-a8c4-5b29fed74efb,18916,50.496581,-104.652115,27,2.8225
8cf6fdae-7736-4edd-861b-3af3bdf9a1ea,18834,50.419819,-104.583841,171,3.1062
8cf9650d-e76a-41af-9104-630d75987baa,18907,50.479952,-104.671122,340,21.151
8cfabcb9-a5e3-455d-9c47-fba86025a9fb,18888,50.442411,-104.6196,247,12.5533
8cfbabaf-d7c9-4df7-96c3-a0221238fbf5,18921,50.409164,-104.591958,490,12.8149
8cfe83ec-5aa1-4f06-b2ef-19d8ee369ed0,18932,50.443649,-104.546681,132,1.538
8d040f3c-d1ae-4eae-acd9-3e2197f0e86c,18888,50.46553,-104.672377,149,3.6973
8d05a752-6f21-47ca-a7b6-07d8bc1dcfe9,18882,50.450378,-104.616578,6,0.4897
8d060776-3ebe-46ee-9612-f0a0c983d908,18895,50.421878,-104.548634,160,11.8536
8d070fca-8502-44d8-939f-dcbed876bd50,18933,50.443587,-104.530212,444,18.2461
8d089703-820c-4079-a2ec-8954ee0f13bf,18924,50.432847,-104.604965,343,11.1886
8d0a4bf3-cd8c-430f-8bc8-e49daa0f7761,18938,50.443874,-104.536102,523,19.9456
8d0a9291-0b06-44ee-b1b9-a031986e5d00,18843,50.470852,-104.624511,62,4.7729
8d0b037b-7676-4279-9200-595b377ec099,18840,50.497607,-104.604636,221,2.6199
8d0b1ce3-7dbb-4831-8301-10d051c1e694,18830,50.413617,-104.595924,646,21.7704
8d0bef6e-7827-4527-8c4d-1dbabc65797b,18825,50.418089,-104.593373,83,2.9938
8d0c36c4-f8ab-4bf2-ba74-30bf0d61fe59,18811,50.469514,-104.606411,30,3.4792
8d0e21a0-e9f5-4a8c-bc4e-61f84d71e2b5,18871,50.445481,-104.530066,362,9.6644
8d0e8d17-b3e7-4aef-b532-1a02681d21fc,18898,50.429034,-104.53604,291,13.4512
8d185671-4ab9-48e7-a35f-bbf87415a063,18828,50.48289,-104.663954,105,7.4213
8d192ed9-c583-4071-9ce8-c7f917e8bdab,18866,50.401394,-104.603487,130,2.1178
8d1b81ee-083b-4f3c-8cc9-59b4b63e3416,18888,50.431221,-104.635442,328,15.9349
8d1c0cac-66ee-48b4-8ced-a412dcf0aa65,18828,50.473942,-104.652485,91,5.6168
8d1e40b6-44ad-4359-b717-14cb829ebddc,18828,50.495674,-104.669463,349,11.7467
8d1e78e2-8576-4799-9158-3855531d6c38,18948,50.497707,-104.641147,140,3.494
8d1e7b67-17bc-4673-971d-97a021be2f1d,18835,50.420999,-104.605901,181,3.7256
8d234a94-dabf-481c-af13-c2051983fece,18825,50.436648,-104.606431,293,5.7879
8d279ddb-e534-4058-a282-983ec6a4fa1c,18858,50.457412,-104.54487,357,6.8855
8d29003e-b163-4b8b-ae14-a8ce3b10f650,18833,50.489029,-104.643738,569,18.5446
8d2952da-99d9-48b8-848c-b7b99d32559e,18941,50.449343,-104.539405,155,6.8899
8d2c4e2d-ed72-421e-bd94-bcbc6d8cb6cb,18951,50.401899,-104.622313,257,12.4868
8d2d92aa-e7ab-4469-a2b2-85f8de6882d7,18840,50.49234,-104.602987,13,1.0987
8d300a34-7444-4a5a-81fb-32196b71c542,18821,50.4488,-104.61514,1,0
8d3213c4-2872-4959-9834-4208a948a692,18951,50.426396,-104.634946,126,6.7318
8d324384-bf13-4e27-bbc5-24b355fa7695,18936,50.401803,-104.622602,530,22.1372
8d333ce7-9ba7-43d8-aca0-a9ba30a9bf5e,18928,50.455206,-104.647285,41,3.9764
8d36b78a-f5dc-4163-89b3-3d0f52aac53b,18917,50.494946,-104.639284,59,2.3771
8d39c0b8-546a-4606-b916-1f2fba4eb5e2,18819,50.488805,-104.624238,109,8.2531
8d3b5527-37da-4b99-b214-f08643df7606,18810,50.493847,-104.614654,381,4.6215
8d3bb9df-3a65-41ca-b988-daf968debe6e,18888,50.479636,-104.669895,47,0.4248
8d3d13e0-57db-4f1e-803c-4925e384dbf8,18840,50.494629,-104.614556,346,3.4999
8d40e4c8-be9f-4590-85ab-d3e02819364c,18871,50.460181,-104.530541,76,4.781
8d418f2e-acf0-4cdf-8706-8bdadd264af3,18852,50.408023,-104.609144,526,20.6458
8d43d341-ac4f-4b0f-bfba-e370c0e6cd34,18943,50.459828,-104.589424,86,7.4117
8d46651a-7e90-46a6-98c6-7605d9170257,18943,50.446458,-104.64312,37,1.843
8d474d22-5a3a-43f9-be5f-96ccd8d5674b,18927,50.49234,-104.602997,21,2.1307
8d482892-6854-4f4b-a3ac-200b9a7c72a0,18834,50.490825,-104.643739,641,19.1276
8d4aa987-64a4-4114-a768-6447c21d372c,18918,50.503755,-104.656681,102,1.5514
8d4ac897-fbd9-4079-aa06-c121234bfff3,18905,50.401438,-104.622093,272,16.5574
8d4c7d88-4d04-45ee-ad18-133369227ab2,18825,50.470933,-104.641464,391,12.5837
8d4d7619-3692-48d9-96c9-dc5c6b765959,18830,50.407969,-104.589505,692,22.5939
8d5064e2-a2c2-4b54-ab68-4b43799a0074,18902,50.440872,-104.577869,11,1.2205
8d50eaed-cb85-4fef-8808-0534619e8d67,18880,50.43888,-104.550217,349,14.2197
8d513320-cf1c-48fa-a5c9-4698e181fcef,18834,50.493692,-104.652586,750,20.0965
8d583f51-6cea-486f-9020-cc3711cfb215,18825,50.43004,-104.603331,203,5.0156
8d587189-6f64-4016-9613-08e4aec86179,18928,50.455089,-104.629725,54,5.2487
8d590e9a-fb30-49b6-b0b2-4cd13084acd7,18842,50.480848,-104.666411,190,4.1785
8d5b8062-c680-4fca-b992-ee34f4c94df6,18827,50.415609,-104.59385,71,2.7191
8d5f6f7d-4b95-4930-b176-4e8c84235a9f,18831,50.494073,-104.671713,49,0.5821
8d60f9ef-99d5-4708-a260-e0f5053b2189,18933,50.445482,-104.527575,446,18.6421
8d60fb00-3412-4f15-80be-2ccff783cccb,18866,50.404876,-104.600273,202,2.5926
8d62d847-3919-4e35-aecb-aebc684aed53,18921,50.409223,-104.590721,461,12.7232
8d6336a2-cbce-4eb3-b92c-68ae69fdcd18,18909,50.445514,-104.622504,207,9.4344
8d636f4a-87af-463f-a87a-dce4a5a7b6f9,18820,50.480708,-104.615148,401,5.0285
8d651df1-e0d3-4deb-bb09-c2b85beb968e,18825,50.466315,-104.643514,360,12.0541
8d688d4d-7f70-4a3b-9853-b1d6ea201673,18871,50.460125,-104.558209,10,0.5432
8d6924e0-2d6b-4dc2-be15-c9d4cb93dc60,18939,50.429153,-104.535948,288,9.6334
8d6d2965-675d-4944-b564-98580fbf53a0,18940,50.464127,-104.537197,284,6.7454
8d6f9cfb-a027-4276-83cb-bea79f165534,18921,50.449225,-104.540582,81,3.0332
8d7097dd-c074-4826-a062-19b1075b11d7,18947,50.488009,-104.683093,225,5.2506
8d71d6b6-de10-4f27-95b7-e886c6cee227,18833,50.474201,-104.632579,417,15.0146
8d744455-67d1-42a3-9dfd-3d67cbede195,18832,50.491984,-104.675639,74,1.0944
8d794433-a3c1-4e6b-82c0-f0517060a2c2,18873,50.405435,-104.629677,298,18.8814
8d7c5a27-652a-4a40-9fde-9c16033640bb,18852,50.401822,-104.622534,879,24.9054
8d7e139b-2883-4e9c-b4b4-9c6a9355fab9,18892,50.435447,-104.6297,64,4.9062
8d7fed70-3d26-45bf-bec8-577fbc61acd1,18948,50.487485,-104.655342,57,1.4228
8d802d14-7aca-4387-a615-c89e4bffb54f,18823,50.49129,-104.624133,126,0.7587
8d835e59-4cfc-451e-8208-ab6b4b411b73,18892,50.435435,-104.629699,63,4.9048
8d85c9c6-5e1d-42e9-80f8-2dd1e38495cd,18821,50.484121,-104.632606,54,7.2182
8d86f62b-0cb3-4985-aca3-44c4508ce266,18887,50.441875,-104.565789,8,0.6025
8d8ace6f-8b64-4f54-9636-ea4310f8a0e3,18887,50.436131,-104.57232,32,1.8252
8d8e1b51-6772-41d9-9430-d39bd3b87d1f,18890,50.447171,-104.609364,8,0.942
8d939b09-bac6-49c7-94a2-faf705763e8f,18819,50.491058,-104.638446,303,9.6161
8d95e983-48b8-45e9-acf5-83ffdb5e31e4,18866,50.456359,-104.533007,572,20.3744
8d96c2ea-1f29-42e0-ab65-7a219b3d4863,18934,50.462562,-104.665383,286,15.8705
8d9a509d-5b03-4506-8f46-970c400bc8a2,18866,50.404903,-104.600272,204,2.5956
8d9c7d7e-36c9-42d8-8f73-266507a8e277,18940,50.434228,-104.537129,78,0.8223
8d9d27c0-b007-49e4-98c2-f1ac5e109b64,18934,50.421744,-104.603461,148,4.5528
8d9d7ca7-e0d5-4cea-b8fa-cb65d4fb2ae5,18825,50.487704,-104.674014,452,16.8157
8d9e16c1-0abc-4afd-9563-7fb8ab147372,18824,50.485779,-104.644884,269,2.8964
8d9e3a32-7cd6-473e-9d10-4fcf70340472,18910,50.478154,-104.561962,93,4.7914
8da08921-d9ef-4f6f-94d7-11a373995c5e,18906,50.474682,-104.664215,32,0.6819
8da239e9-d7d7-4dda-b0d2-a8714f411e63,18931,50.482091,-104.622846,46,6.2871
8da375f0-9e9c-46c8-a651-23dc62424bfd,18827,50.416613,-104.608231,39,1.5489
8da4efec-34f6-40af-9abb-8dc5c7d0ac85,18939,50.42917,-104.535866,294,9.6398
